"subj_idx","response","rt","trialtype"
5005,1,1829,"ConSwitch"
5005,1,1173,"ConStay"
5005,0,687,"ConSwitch"
5005,1,1717,"IncSwitch"
5005,1,538,"ConStay"
5005,0,830,"IncSwitch"
5005,0,1238,"IncStay"
5005,1,1821,"ConStay"
5005,1,1646,"IncSwitch"
5005,1,1748,"IncStay"
5005,1,1339,"ConStay"
5005,0,1031,"ConSwitch"
5005,1,1735,"ConSwitch"
5005,1,1026,"IncSwitch"
5005,1,866,"ConStay"
5005,1,834,"IncSwitch"
5005,1,1219,"ConStay"
5005,1,1539,"IncSwitch"
5005,1,1518,"ConStay"
5005,1,755,"ConStay"
5005,1,1376,"IncStay"
5005,1,1410,"IncSwitch"
5005,1,634,"ConStay"
5005,1,531,"ConStay"
5005,1,480,"IncStay"
5005,0,767,"IncSwitch"
5005,1,1210,"ConSwitch"
5005,1,915,"IncStay"
5005,1,1520,"ConSwitch"
5005,1,580,"IncStay"
5005,1,1727,"IncSwitch"
5005,1,1604,"IncSwitch"
5005,1,1349,"IncSwitch"
5005,1,608,"ConStay"
5005,1,1618,"IncStay"
5005,1,1506,"ConStay"
5005,1,1502,"ConSwitch"
5005,1,1347,"IncStay"
5005,1,1951,"IncSwitch"
5005,1,1729,"ConSwitch"
5005,1,1069,"IncStay"
5005,1,820,"ConStay"
5005,1,1677,"ConSwitch"
5005,1,1258,"ConStay"
5005,0,1889,"IncSwitch"
5005,1,1149,"IncSwitch"
5005,1,1232,"IncSwitch"
5005,1,888,"ConStay"
5005,0,1478,"IncSwitch"
5005,0,1285,"ConStay"
5005,1,587,"ConStay"
5005,1,1669,"IncStay"
5005,1,1860,"IncSwitch"
5005,0,1178,"IncStay"
5005,0,1620,"ConSwitch"
5005,1,1548,"ConSwitch"
5005,1,719,"IncStay"
5005,1,558,"ConStay"
5005,1,585,"IncStay"
5005,1,507,"IncStay"
5005,0,921,"IncSwitch"
5005,1,1534,"ConStay"
5005,1,817,"ConStay"
5005,0,1194,"IncSwitch"
5005,1,1100,"ConSwitch"
5005,1,530,"ConStay"
5005,1,791,"IncStay"
5005,1,1512,"ConSwitch"
5005,1,1485,"ConStay"
5005,1,1283,"IncStay"
5005,1,1545,"ConSwitch"
5005,1,492,"ConStay"
5005,1,1026,"IncStay"
5005,1,1930,"IncSwitch"
5005,1,1125,"IncSwitch"
5005,1,657,"ConStay"
5005,1,802,"IncStay"
5005,1,1083,"IncSwitch"
5005,1,1562,"IncSwitch"
5005,0,1148,"IncStay"
5005,1,646,"IncStay"
5005,0,1606,"ConSwitch"
5005,1,1192,"IncStay"
5005,1,1337,"ConStay"
5005,1,1205,"IncStay"
5005,1,1534,"IncSwitch"
5005,1,705,"ConStay"
5005,1,535,"ConStay"
5005,1,1524,"IncSwitch"
5005,0,1784,"ConSwitch"
5005,0,1865,"IncSwitch"
5005,1,1943,"ConStay"
5005,1,1234,"IncStay"
5005,1,1578,"IncSwitch"
5005,1,1052,"ConSwitch"
5005,1,548,"ConStay"
5005,1,1056,"IncStay"
5005,0,800,"IncStay"
5005,1,1019,"ConStay"
5005,1,844,"IncSwitch"
5005,0,843,"ConStay"
5005,0,1379,"ConSwitch"
5005,0,1541,"IncStay"
5005,1,1400,"IncSwitch"
5005,1,410,"ConStay"
5005,1,1147,"IncStay"
5005,0,71,"ConSwitch"
5005,1,1847,"IncSwitch"
5005,1,1326,"ConSwitch"
5005,1,538,"IncStay"
5005,1,1806,"IncStay"
5005,1,1407,"ConStay"
5005,1,768,"ConSwitch"
5005,0,723,"IncSwitch"
5006,1,565,"ConSwitch"
5006,1,1137,"ConStay"
5006,1,1341,"IncSwitch"
5006,1,457,"ConStay"
5006,1,760,"IncSwitch"
5006,1,603,"IncStay"
5006,0,718,"IncStay"
5006,1,1267,"IncSwitch"
5006,1,1218,"ConStay"
5006,1,1458,"ConStay"
5006,1,521,"ConSwitch"
5006,1,1030,"ConStay"
5006,1,822,"IncStay"
5006,1,615,"IncStay"
5006,1,1047,"ConSwitch"
5006,1,720,"IncStay"
5006,1,797,"ConSwitch"
5006,1,1223,"ConSwitch"
5006,1,1095,"ConSwitch"
5006,1,1756,"IncSwitch"
5006,1,1335,"IncSwitch"
5006,1,1044,"ConStay"
5006,1,747,"IncStay"
5006,1,680,"ConSwitch"
5006,1,1629,"ConSwitch"
5006,1,1118,"IncSwitch"
5006,1,731,"IncStay"
5006,0,775,"ConStay"
5006,1,1641,"IncSwitch"
5006,1,1289,"ConSwitch"
5006,1,990,"ConSwitch"
5006,1,1904,"IncStay"
5006,1,1429,"ConStay"
5006,1,1189,"IncSwitch"
5006,1,631,"IncStay"
5006,1,663,"ConStay"
5006,1,679,"IncSwitch"
5006,1,589,"ConStay"
5006,1,1111,"ConSwitch"
5006,1,1364,"IncStay"
5006,1,591,"ConSwitch"
5006,1,721,"ConSwitch"
5006,1,1158,"IncSwitch"
5006,1,633,"IncStay"
5006,1,562,"IncStay"
5006,1,638,"IncSwitch"
5006,1,574,"ConStay"
5006,1,673,"IncStay"
5006,1,496,"ConSwitch"
5006,1,710,"ConSwitch"
5006,1,1203,"IncSwitch"
5006,1,1141,"IncSwitch"
5006,1,496,"ConStay"
5006,1,535,"ConStay"
5006,1,579,"ConSwitch"
5006,1,422,"ConStay"
5006,1,792,"IncSwitch"
5006,1,1322,"IncSwitch"
5006,1,630,"ConSwitch"
5006,1,479,"ConSwitch"
5006,1,1165,"ConSwitch"
5006,1,929,"ConStay"
5006,1,662,"IncStay"
5006,1,1077,"IncSwitch"
5006,1,803,"IncStay"
5006,1,548,"ConStay"
5006,1,841,"ConSwitch"
5006,1,529,"IncStay"
5006,1,678,"ConSwitch"
5006,1,453,"IncStay"
5006,1,669,"IncSwitch"
5006,1,564,"ConStay"
5006,1,544,"IncSwitch"
5006,1,436,"ConStay"
5006,1,621,"IncStay"
5006,1,533,"ConSwitch"
5006,1,842,"IncStay"
5006,1,618,"IncStay"
5006,1,524,"ConSwitch"
5006,1,952,"IncStay"
5006,1,604,"ConSwitch"
5006,1,1342,"ConSwitch"
5006,1,1658,"ConSwitch"
5006,1,560,"IncStay"
5006,1,1123,"IncStay"
5006,1,1032,"IncSwitch"
5006,1,864,"ConStay"
5006,1,967,"IncStay"
5006,1,610,"ConSwitch"
5006,1,524,"ConSwitch"
5006,1,689,"IncStay"
5006,1,471,"IncStay"
5006,1,486,"ConStay"
5006,1,484,"ConSwitch"
5006,1,1283,"IncSwitch"
5006,1,474,"ConStay"
5006,1,488,"ConSwitch"
5006,1,935,"ConSwitch"
5006,1,1059,"IncSwitch"
5006,1,482,"IncStay"
5006,1,506,"ConStay"
5006,1,359,"IncStay"
5006,1,899,"ConSwitch"
5006,1,585,"IncStay"
5006,1,507,"ConStay"
5006,1,513,"ConSwitch"
5006,0,702,"IncSwitch"
5006,1,1740,"IncSwitch"
5006,1,631,"IncSwitch"
5006,1,928,"IncSwitch"
5006,1,653,"IncStay"
5006,1,453,"ConStay"
5006,1,685,"ConSwitch"
5006,1,524,"ConStay"
5006,1,528,"IncStay"
5006,1,669,"ConSwitch"
5006,1,573,"ConStay"
5006,1,511,"ConStay"
5006,1,517,"IncStay"
5006,1,690,"ConSwitch"
5006,1,840,"IncStay"
5006,1,608,"IncSwitch"
5006,1,1522,"ConSwitch"
5006,1,565,"IncStay"
5006,1,537,"ConStay"
5006,1,614,"ConStay"
5006,1,831,"IncSwitch"
5006,1,1456,"IncSwitch"
5006,1,1023,"IncSwitch"
5006,1,568,"ConStay"
5006,1,1011,"ConSwitch"
5006,1,501,"IncStay"
5006,1,491,"IncStay"
5006,1,840,"IncSwitch"
5006,1,616,"IncSwitch"
5006,1,442,"ConSwitch"
5006,1,434,"IncStay"
5006,1,523,"ConStay"
5006,1,568,"IncSwitch"
5006,1,419,"ConStay"
5006,1,612,"IncSwitch"
5006,1,429,"ConStay"
5006,0,670,"ConSwitch"
5006,1,454,"IncStay"
5006,1,1118,"IncSwitch"
5006,1,1051,"ConSwitch"
5006,1,466,"IncStay"
5006,1,642,"ConSwitch"
5006,1,546,"ConSwitch"
5006,1,462,"IncStay"
5006,1,918,"IncSwitch"
5006,1,507,"ConStay"
5006,1,432,"IncStay"
5006,1,441,"IncStay"
5006,1,890,"IncSwitch"
5006,1,920,"ConStay"
5006,1,389,"ConStay"
5006,1,503,"IncSwitch"
5006,1,1037,"IncSwitch"
5006,1,413,"ConSwitch"
5006,1,551,"ConStay"
5006,1,451,"IncStay"
5006,1,835,"ConSwitch"
5006,1,444,"ConStay"
5006,1,492,"IncStay"
5006,1,530,"ConSwitch"
5006,1,479,"ConStay"
5006,1,558,"IncStay"
5006,1,505,"IncSwitch"
5006,1,823,"IncSwitch"
5006,0,871,"ConStay"
5006,1,1214,"ConSwitch"
5006,1,679,"ConStay"
5006,1,461,"IncStay"
5006,1,525,"IncSwitch"
5006,1,850,"IncSwitch"
5006,1,682,"ConStay"
5006,1,472,"IncStay"
5007,1,1002,"ConSwitch"
5007,1,659,"ConStay"
5007,1,939,"ConSwitch"
5007,0,823,"IncSwitch"
5007,0,1160,"ConSwitch"
5007,1,1075,"IncStay"
5007,1,713,"IncStay"
5007,1,750,"IncSwitch"
5007,1,634,"ConStay"
5007,0,1154,"ConSwitch"
5007,1,1462,"ConSwitch"
5007,1,884,"ConStay"
5007,1,746,"IncStay"
5007,1,1078,"IncSwitch"
5007,1,1108,"IncStay"
5007,1,809,"ConStay"
5007,1,570,"ConSwitch"
5007,1,982,"ConSwitch"
5007,1,872,"IncSwitch"
5007,1,671,"ConStay"
5007,1,478,"ConStay"
5007,1,501,"IncStay"
5007,1,627,"IncSwitch"
5007,1,923,"IncStay"
5007,1,864,"IncSwitch"
5007,1,735,"ConSwitch"
5007,1,732,"ConStay"
5007,1,840,"ConStay"
5007,1,504,"ConStay"
5007,1,558,"IncStay"
5007,1,617,"ConSwitch"
5007,1,731,"IncStay"
5007,1,527,"IncStay"
5007,1,556,"IncSwitch"
5007,1,1503,"ConSwitch"
5007,1,492,"IncStay"
5007,1,698,"ConSwitch"
5007,1,1184,"IncStay"
5007,1,578,"IncStay"
5007,1,613,"ConSwitch"
5007,1,590,"ConStay"
5007,1,904,"ConSwitch"
5007,1,750,"IncSwitch"
5007,1,602,"IncStay"
5007,1,698,"IncSwitch"
5007,1,488,"ConStay"
5007,1,871,"IncStay"
5007,0,582,"ConSwitch"
5007,1,1001,"ConSwitch"
5007,1,570,"IncSwitch"
5007,1,622,"IncSwitch"
5007,1,470,"ConStay"
5007,1,446,"ConStay"
5007,1,494,"ConSwitch"
5007,1,900,"ConStay"
5007,0,633,"IncSwitch"
5007,1,754,"IncSwitch"
5007,1,814,"ConSwitch"
5007,1,991,"ConSwitch"
5007,1,616,"ConSwitch"
5007,1,914,"IncSwitch"
5007,1,415,"ConStay"
5007,1,488,"IncStay"
5007,1,455,"IncSwitch"
5007,1,423,"IncStay"
5007,1,592,"ConStay"
5007,1,578,"ConSwitch"
5007,1,597,"IncStay"
5007,1,694,"ConSwitch"
5007,1,532,"IncStay"
5007,1,593,"IncSwitch"
5007,1,491,"ConStay"
5007,0,625,"IncSwitch"
5007,1,938,"ConStay"
5007,1,429,"IncStay"
5007,0,686,"ConSwitch"
5007,1,437,"IncStay"
5007,0,885,"IncStay"
5007,1,716,"ConSwitch"
5007,1,393,"IncStay"
5007,1,891,"ConSwitch"
5007,1,833,"ConSwitch"
5007,1,538,"ConSwitch"
5007,1,1663,"IncStay"
5007,1,485,"IncStay"
5007,0,947,"IncSwitch"
5007,1,479,"ConStay"
5007,1,478,"IncStay"
5007,1,541,"ConSwitch"
5007,1,453,"IncStay"
5007,1,613,"ConStay"
5007,1,503,"ConSwitch"
5007,1,493,"IncStay"
5007,1,395,"ConSwitch"
5007,1,485,"IncStay"
5007,1,300,"ConStay"
5007,1,418,"IncStay"
5007,1,763,"IncSwitch"
5007,1,439,"ConStay"
5007,1,407,"ConStay"
5007,1,441,"IncSwitch"
5007,1,593,"ConSwitch"
5007,1,995,"IncSwitch"
5007,1,548,"ConStay"
5007,1,776,"IncSwitch"
5007,1,475,"IncStay"
5007,1,474,"IncSwitch"
5007,1,904,"ConSwitch"
5007,1,654,"ConSwitch"
5007,1,510,"ConStay"
5007,1,531,"IncStay"
5007,1,736,"IncSwitch"
5007,1,405,"IncStay"
5007,1,407,"ConStay"
5007,1,1023,"ConStay"
5007,1,535,"IncSwitch"
5007,1,405,"ConStay"
5007,1,406,"ConSwitch"
5007,1,449,"IncStay"
5007,1,376,"IncStay"
5007,0,564,"IncSwitch"
5007,1,583,"ConStay"
5007,1,529,"IncStay"
5007,1,517,"ConSwitch"
5007,1,611,"ConSwitch"
5007,1,533,"IncSwitch"
5007,1,673,"ConSwitch"
5007,1,647,"IncStay"
5007,1,431,"ConSwitch"
5007,1,1048,"IncStay"
5007,1,616,"ConStay"
5007,1,785,"ConSwitch"
5007,0,587,"IncSwitch"
5007,1,1557,"IncSwitch"
5007,1,1031,"ConSwitch"
5007,1,479,"IncStay"
5007,1,422,"IncStay"
5007,1,655,"ConSwitch"
5007,1,886,"IncStay"
5007,1,388,"ConStay"
5007,1,366,"IncStay"
5007,1,522,"IncSwitch"
5007,1,895,"ConSwitch"
5007,1,813,"ConSwitch"
5007,1,726,"ConStay"
5007,1,643,"IncStay"
5007,1,730,"IncSwitch"
5007,1,871,"ConSwitch"
5007,1,1110,"IncStay"
5007,1,1171,"IncStay"
5007,1,405,"ConStay"
5007,1,575,"IncSwitch"
5007,1,410,"ConStay"
5007,1,355,"ConStay"
5007,1,479,"IncSwitch"
5007,1,757,"IncSwitch"
5007,1,553,"ConSwitch"
5007,1,821,"ConStay"
5007,1,974,"ConSwitch"
5007,1,825,"IncSwitch"
5007,0,481,"IncSwitch"
5007,1,584,"ConStay"
5007,1,522,"IncStay"
5007,1,472,"ConStay"
5007,1,703,"IncSwitch"
5007,1,589,"ConStay"
5007,1,759,"ConSwitch"
5007,1,1122,"IncSwitch"
5007,0,999,"IncSwitch"
5007,1,1408,"ConSwitch"
5007,1,633,"ConStay"
5007,1,609,"ConSwitch"
5007,1,619,"IncSwitch"
5007,1,492,"ConStay"
5007,1,538,"IncSwitch"
5007,1,479,"IncStay"
5007,1,438,"ConStay"
5007,1,550,"IncSwitch"
5007,1,498,"IncStay"
5008,1,801,"ConSwitch"
5008,1,915,"ConStay"
5008,1,1776,"ConSwitch"
5008,1,1233,"IncSwitch"
5008,1,1449,"IncSwitch"
5008,1,1912,"ConSwitch"
5008,1,1124,"IncStay"
5008,1,1016,"IncStay"
5008,1,1289,"IncSwitch"
5008,1,471,"ConStay"
5008,1,1614,"ConSwitch"
5008,1,974,"ConSwitch"
5008,1,1385,"ConStay"
5008,1,427,"IncStay"
5008,1,915,"IncSwitch"
5008,1,824,"IncStay"
5008,1,761,"ConStay"
5008,1,997,"ConSwitch"
5008,1,798,"ConSwitch"
5008,1,784,"IncSwitch"
5008,1,1002,"ConStay"
5008,1,468,"ConStay"
5008,1,507,"IncStay"
5008,1,1130,"IncSwitch"
5008,1,1110,"IncStay"
5008,1,594,"IncSwitch"
5008,1,1749,"ConStay"
5008,1,1008,"ConStay"
5008,1,473,"ConStay"
5008,1,648,"IncStay"
5008,1,728,"ConSwitch"
5008,1,477,"IncStay"
5008,1,707,"IncStay"
5008,1,1713,"IncSwitch"
5008,1,1381,"ConSwitch"
5008,1,431,"IncStay"
5008,1,999,"ConSwitch"
5008,1,1585,"IncStay"
5008,1,875,"IncStay"
5008,1,697,"ConSwitch"
5008,1,567,"ConStay"
5008,1,442,"ConSwitch"
5008,1,467,"IncStay"
5008,1,964,"ConSwitch"
5008,1,1655,"IncStay"
5008,1,486,"IncStay"
5008,1,437,"ConStay"
5008,1,718,"ConSwitch"
5008,1,1139,"IncSwitch"
5008,1,575,"ConStay"
5008,1,579,"ConSwitch"
5008,1,557,"ConSwitch"
5008,1,1017,"IncSwitch"
5008,1,658,"IncStay"
5008,1,1129,"IncSwitch"
5008,1,413,"ConStay"
5008,1,430,"IncStay"
5008,1,1279,"ConSwitch"
5008,1,1213,"IncStay"
5008,1,1614,"ConStay"
5008,1,526,"ConSwitch"
5008,1,1642,"IncSwitch"
5008,1,746,"IncSwitch"
5008,1,934,"IncSwitch"
5008,1,970,"IncSwitch"
5008,1,813,"IncStay"
5008,1,725,"ConStay"
5008,1,1347,"ConSwitch"
5008,1,909,"ConStay"
5008,1,442,"IncStay"
5008,1,530,"ConSwitch"
5008,1,743,"ConStay"
5008,1,498,"ConStay"
5008,1,1041,"IncStay"
5008,1,744,"ConSwitch"
5008,1,620,"IncStay"
5008,1,949,"IncSwitch"
5008,1,1185,"ConSwitch"
5008,1,795,"IncStay"
5008,1,525,"ConStay"
5008,1,505,"ConStay"
5008,1,560,"IncSwitch"
5008,1,1267,"IncSwitch"
5008,1,921,"IncSwitch"
5008,1,942,"ConStay"
5008,1,690,"ConSwitch"
5008,0,1440,"IncStay"
5008,1,1079,"IncStay"
5008,1,826,"ConSwitch"
5008,1,730,"IncStay"
5008,1,455,"IncStay"
5008,1,695,"ConSwitch"
5008,1,437,"IncStay"
5008,1,374,"ConStay"
5008,1,577,"IncStay"
5008,1,563,"IncSwitch"
5008,1,791,"ConSwitch"
5008,1,609,"ConSwitch"
5008,1,1586,"ConStay"
5008,1,891,"IncStay"
5008,1,617,"IncSwitch"
5008,1,1058,"ConSwitch"
5008,1,737,"IncStay"
5008,1,462,"IncStay"
5008,1,685,"ConStay"
5008,0,516,"IncSwitch"
5008,1,1305,"ConStay"
5008,1,486,"ConStay"
5008,1,733,"IncSwitch"
5008,0,449,"IncSwitch"
5008,1,746,"ConStay"
5008,1,1502,"ConSwitch"
5008,1,971,"IncSwitch"
5008,1,1230,"IncSwitch"
5008,1,606,"ConStay"
5008,1,671,"IncStay"
5008,1,1126,"ConStay"
5008,1,1370,"IncSwitch"
5008,1,421,"ConStay"
5008,1,550,"ConSwitch"
5008,1,1226,"IncSwitch"
5008,0,611,"IncSwitch"
5008,0,724,"ConStay"
5008,1,1233,"ConSwitch"
5008,1,849,"IncSwitch"
5008,1,577,"ConStay"
5008,1,1451,"IncSwitch"
5008,1,442,"IncStay"
5008,1,355,"ConStay"
5008,1,735,"IncSwitch"
5008,1,1019,"IncStay"
5008,0,1614,"IncStay"
5008,1,1255,"ConStay"
5008,1,509,"ConSwitch"
5008,1,531,"IncStay"
5008,1,616,"ConSwitch"
5008,1,769,"IncStay"
5008,1,604,"ConStay"
5008,1,1086,"IncStay"
5008,1,1740,"IncSwitch"
5008,1,471,"ConStay"
5008,1,942,"ConStay"
5008,1,1274,"IncSwitch"
5008,1,1088,"ConSwitch"
5008,1,910,"IncSwitch"
5008,1,1219,"ConStay"
5008,1,884,"IncSwitch"
5008,1,618,"IncStay"
5008,1,1068,"IncSwitch"
5008,1,1090,"ConSwitch"
5008,1,1016,"ConSwitch"
5008,1,857,"ConStay"
5008,1,840,"IncStay"
5008,1,800,"IncSwitch"
5008,1,769,"IncStay"
5008,1,444,"ConStay"
5008,1,1437,"ConStay"
5008,1,588,"IncSwitch"
5008,1,1534,"ConStay"
5008,1,1210,"ConSwitch"
5008,1,555,"IncStay"
5008,1,534,"IncStay"
5008,0,1051,"IncSwitch"
5008,1,970,"ConStay"
5008,1,917,"IncStay"
5008,1,674,"ConSwitch"
5008,1,673,"ConSwitch"
5008,1,879,"IncSwitch"
5008,1,1302,"ConSwitch"
5008,1,635,"IncStay"
5008,1,756,"ConSwitch"
5008,1,1688,"IncStay"
5008,1,453,"ConStay"
5008,1,621,"ConSwitch"
5008,1,1063,"IncSwitch"
5008,0,1157,"IncSwitch"
5009,1,819,"ConSwitch"
5009,1,436,"IncStay"
5009,1,429,"IncStay"
5009,1,493,"ConStay"
5009,1,403,"ConSwitch"
5009,1,510,"IncSwitch"
5009,1,787,"ConStay"
5009,1,789,"ConSwitch"
5009,1,536,"ConSwitch"
5009,1,1301,"IncSwitch"
5009,1,1530,"IncStay"
5009,1,501,"IncSwitch"
5009,1,411,"ConStay"
5009,1,613,"IncStay"
5009,1,1606,"ConSwitch"
5009,1,1711,"IncStay"
5009,1,995,"ConStay"
5009,1,581,"ConSwitch"
5009,1,823,"IncSwitch"
5009,1,1153,"IncSwitch"
5009,1,1388,"IncSwitch"
5009,1,702,"IncSwitch"
5009,1,708,"IncStay"
5009,1,761,"ConStay"
5009,0,948,"ConSwitch"
5009,1,1904,"ConStay"
5009,1,1460,"IncStay"
5009,1,539,"ConSwitch"
5009,1,495,"ConStay"
5009,1,1013,"ConStay"
5009,1,589,"IncStay"
5009,1,775,"ConSwitch"
5009,1,794,"IncStay"
5009,1,748,"IncSwitch"
5009,1,735,"ConSwitch"
5009,1,916,"IncStay"
5009,1,457,"ConStay"
5009,1,473,"ConStay"
5009,1,576,"IncSwitch"
5009,1,794,"IncSwitch"
5009,1,581,"IncSwitch"
5009,1,672,"ConStay"
5009,1,431,"ConSwitch"
5009,1,912,"IncStay"
5009,1,829,"IncStay"
5009,1,636,"ConSwitch"
5009,1,365,"ConStay"
5009,1,977,"IncSwitch"
5009,1,739,"ConStay"
5009,1,415,"IncSwitch"
5009,1,425,"IncStay"
5009,1,346,"IncStay"
5009,1,582,"IncSwitch"
5009,1,344,"ConStay"
5009,1,445,"ConStay"
5009,1,453,"ConSwitch"
5009,1,621,"ConStay"
5009,1,309,"IncStay"
5009,1,548,"IncStay"
5009,1,608,"ConSwitch"
5009,1,552,"IncStay"
5009,1,412,"ConSwitch"
5009,0,775,"ConSwitch"
5009,1,1673,"ConSwitch"
5009,1,1765,"IncSwitch"
5009,1,617,"IncSwitch"
5009,1,1042,"ConStay"
5009,1,832,"IncStay"
5009,1,665,"ConSwitch"
5009,1,657,"ConSwitch"
5009,1,415,"IncSwitch"
5009,1,738,"IncStay"
5009,1,405,"ConStay"
5009,1,591,"IncSwitch"
5009,1,609,"ConSwitch"
5009,1,547,"ConSwitch"
5009,1,567,"IncStay"
5009,1,450,"ConStay"
5009,1,714,"IncSwitch"
5009,1,343,"IncStay"
5009,1,451,"ConStay"
5009,1,412,"IncSwitch"
5009,1,661,"ConStay"
5009,0,724,"ConSwitch"
5009,0,1329,"IncStay"
5009,1,869,"ConSwitch"
5009,1,756,"ConSwitch"
5009,1,647,"IncSwitch"
5009,1,527,"IncStay"
5009,1,524,"IncStay"
5009,1,1510,"IncSwitch"
5009,1,594,"IncSwitch"
5009,1,716,"ConSwitch"
5009,1,809,"IncStay"
5009,1,754,"ConStay"
5009,1,830,"IncSwitch"
5009,1,326,"ConStay"
5009,1,651,"IncSwitch"
5009,1,675,"ConStay"
5009,1,474,"ConSwitch"
5009,1,344,"IncStay"
5009,1,437,"IncSwitch"
5009,1,605,"ConSwitch"
5009,1,687,"IncStay"
5009,1,629,"ConSwitch"
5009,1,646,"ConSwitch"
5009,1,422,"IncStay"
5009,1,1191,"IncSwitch"
5009,1,409,"ConStay"
5009,1,410,"IncStay"
5009,1,468,"IncStay"
5009,1,1283,"IncSwitch"
5009,1,1041,"ConStay"
5009,1,400,"ConStay"
5009,1,507,"IncSwitch"
5009,1,368,"IncSwitch"
5009,1,499,"ConSwitch"
5009,1,386,"ConStay"
5009,1,500,"IncStay"
5009,1,530,"ConSwitch"
5009,1,423,"ConStay"
5009,0,488,"IncStay"
5009,1,863,"ConSwitch"
5009,0,1294,"ConStay"
5009,1,1123,"IncStay"
5009,1,935,"IncSwitch"
5009,1,1099,"IncSwitch"
5009,1,1081,"ConStay"
5009,1,1111,"ConSwitch"
5009,1,708,"ConStay"
5009,1,361,"IncStay"
5009,1,660,"IncSwitch"
5009,1,740,"IncSwitch"
5009,1,927,"ConStay"
5009,1,1084,"IncStay"
5009,1,526,"IncSwitch"
5009,1,482,"ConStay"
5009,1,897,"IncStay"
5009,1,487,"ConSwitch"
5009,1,749,"ConSwitch"
5009,1,489,"IncSwitch"
5009,1,624,"IncSwitch"
5009,1,377,"ConStay"
5009,1,387,"ConStay"
5009,1,486,"ConSwitch"
5009,1,389,"ConStay"
5009,1,759,"IncSwitch"
5009,1,498,"IncSwitch"
5009,1,1232,"ConSwitch"
5009,1,600,"ConSwitch"
5009,1,754,"ConSwitch"
5009,1,1342,"IncSwitch"
5009,1,473,"ConStay"
5009,1,344,"IncStay"
5009,1,364,"IncSwitch"
5009,1,712,"IncStay"
5009,1,397,"ConStay"
5009,1,399,"ConSwitch"
5009,1,345,"IncStay"
5009,1,526,"ConSwitch"
5009,1,378,"IncStay"
5009,1,765,"IncSwitch"
5009,1,384,"ConStay"
5009,1,491,"IncSwitch"
5009,1,681,"ConStay"
5009,1,400,"IncStay"
5009,1,498,"ConSwitch"
5009,0,448,"IncStay"
5009,1,1848,"IncStay"
5009,1,815,"ConSwitch"
5009,1,1296,"IncStay"
5009,1,725,"ConSwitch"
5009,1,698,"ConSwitch"
5009,1,879,"ConSwitch"
5009,1,838,"IncStay"
5009,1,1150,"IncStay"
5009,1,737,"IncSwitch"
5009,1,350,"ConStay"
5009,1,402,"IncStay"
5009,1,980,"ConSwitch"
5010,1,676,"IncSwitch"
5010,1,563,"IncStay"
5010,0,982,"ConStay"
5010,1,1960,"ConSwitch"
5010,1,1898,"ConSwitch"
5010,1,1103,"IncSwitch"
5010,1,428,"ConStay"
5010,0,1565,"IncSwitch"
5010,1,1903,"IncSwitch"
5010,1,420,"ConStay"
5010,1,854,"IncSwitch"
5010,0,709,"ConStay"
5010,1,499,"ConStay"
5010,1,417,"ConStay"
5010,0,914,"IncSwitch"
5010,1,1111,"ConSwitch"
5010,1,804,"IncStay"
5010,0,694,"IncSwitch"
5010,1,1108,"ConStay"
5010,1,1016,"ConStay"
5010,1,385,"IncStay"
5010,1,1413,"ConSwitch"
5010,1,1325,"ConSwitch"
5010,1,786,"ConSwitch"
5010,1,1132,"IncStay"
5010,1,736,"IncSwitch"
5010,1,757,"ConStay"
5010,1,720,"IncStay"
5010,0,925,"IncSwitch"
5010,1,1657,"IncSwitch"
5010,1,480,"ConStay"
5010,0,1334,"ConSwitch"
5010,1,458,"IncStay"
5010,1,890,"ConStay"
5010,1,512,"ConSwitch"
5010,1,477,"IncStay"
5010,0,828,"IncSwitch"
5010,1,1373,"IncStay"
5010,1,935,"ConStay"
5010,1,1964,"ConSwitch"
5010,1,477,"ConStay"
5010,1,539,"IncSwitch"
5010,1,1002,"IncSwitch"
5010,1,556,"IncSwitch"
5010,1,1182,"ConSwitch"
5010,1,712,"IncStay"
5010,1,1230,"ConStay"
5010,0,638,"IncSwitch"
5010,1,566,"ConStay"
5010,1,889,"IncSwitch"
5010,1,591,"ConStay"
5010,1,946,"ConSwitch"
5010,1,469,"IncStay"
5010,1,1013,"IncSwitch"
5010,1,846,"ConSwitch"
5010,1,726,"IncStay"
5010,1,626,"ConSwitch"
5010,1,483,"ConSwitch"
5010,1,1385,"IncStay"
5010,1,443,"IncSwitch"
5010,1,435,"ConStay"
5010,1,540,"IncStay"
5010,1,480,"IncStay"
5010,1,511,"IncSwitch"
5010,1,1077,"ConStay"
5010,1,659,"ConStay"
5010,1,1338,"IncSwitch"
5010,1,1886,"IncSwitch"
5010,1,835,"ConSwitch"
5010,1,420,"ConStay"
5010,1,701,"IncStay"
5010,1,835,"ConSwitch"
5010,1,667,"ConStay"
5010,1,739,"IncStay"
5010,1,583,"ConSwitch"
5010,1,370,"ConStay"
5010,1,773,"IncStay"
5010,1,696,"IncSwitch"
5010,1,598,"IncSwitch"
5010,1,768,"ConStay"
5010,1,547,"ConSwitch"
5010,1,591,"ConStay"
5010,0,545,"IncStay"
5010,1,1021,"IncSwitch"
5010,1,630,"IncSwitch"
5010,1,951,"ConStay"
5010,1,618,"IncStay"
5010,0,378,"ConSwitch"
5010,1,517,"ConStay"
