,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.5060,1.70372173256,0.0956728176704,1.53319904546,1.6369721225,1.69641877263,1.76394358396,1.90347629906,0.0027373947118
a_subj.5061,2.14419038894,0.0941860621873,1.96725328054,2.07933829307,2.14307599467,2.20680303556,2.33136580185,0.00144475337913
a_subj.5062,1.50423378848,0.0687680390436,1.37640413811,1.45646876298,1.50038510846,1.55042875194,1.64239033871,0.00156850063542
a_subj.5063,1.77648825398,0.0773085549489,1.63347826722,1.72433624363,1.77309174328,1.82638238907,1.936313111,0.00171118279188
a_subj.5064,2.03666264399,0.117508261577,1.82478789778,1.954149398,2.02963031389,2.11206829194,2.28857978958,0.00298441715893
a_subj.5065,1.85359167867,0.103371280746,1.66046305219,1.7804701472,1.85020835546,1.92335894562,2.06638851443,0.00273119498844
a_subj.5066,1.88791669323,0.0920195657781,1.71598732543,1.82332359075,1.88429040984,1.9486095008,2.08269122439,0.00220779982189
a_subj.5067,2.31483108581,0.15325213256,2.04105758689,2.20916717149,2.30673155253,2.41079233064,2.64374273472,0.00504375239553
a_subj.5068,1.4676461697,0.0765800259686,1.32808380307,1.41396740733,1.46284864682,1.51875795913,1.62757921175,0.00204305361863
a_subj.5069,1.96129057415,0.0955711516342,1.78810100462,1.89584867611,1.9561174672,2.02170100428,2.16260100084,0.00223474002944
a_subj.5070,1.68804082393,0.0603909317739,1.57265558896,1.64710941243,1.68656921987,1.72800488138,1.80906195516,0.00095907069333
a_subj.5071,1.71667053443,0.0795763190196,1.56602792693,1.66027184249,1.71342990897,1.77054143438,1.87942323317,0.00182908143193
a_subj.5072,1.09642200039,0.0445313702123,1.0027842955,1.06830456992,1.09693989776,1.12729025877,1.17965187639,0.00119391243681
a_subj.5073,1.77220093647,0.0887228835455,1.60660419356,1.71181159038,1.76915048282,1.82787562581,1.95632680194,0.0020988835254
a_subj.5074,1.65089416536,0.0755952026604,1.50837952214,1.59964638533,1.64825815093,1.7006018804,1.80406591574,0.00180284906461
a_subj.5075,2.27127905148,0.159616946312,2.0056362182,2.15662979713,2.25889300012,2.36709661831,2.63206680353,0.0048245294329
a_subj.5076,1.94615923685,0.115095791267,1.74251562325,1.86532175213,1.93890563556,2.01995244956,2.19670262085,0.00300890888304
a_subj.5077,1.80664590615,0.0915703746894,1.63867485966,1.74325608383,1.80165438564,1.86601671949,1.99244457164,0.00252892103273
a_subj.5078,1.91642102873,0.10429690567,1.73056475778,1.84213214299,1.91145559394,1.98153429898,2.14036995582,0.00289848467724
a_subj.5079,2.03205416516,0.124637810065,1.80963451799,1.94427861502,2.02599337122,2.11285279359,2.29469535732,0.00398250187774
a_subj.5080,2.11385183911,0.144990451327,1.86404028578,2.01357893087,2.10130855416,2.20571315193,2.42768194097,0.00493288419253
a_subj.5081,1.82200743202,0.100998158017,1.63516643637,1.75226617951,1.81605124593,1.88789302209,2.02937716085,0.00282693902969
a_subj.5082,1.61627774492,0.0651620325385,1.49782477127,1.57116310495,1.61290479132,1.65827013634,1.75397363042,0.00137870524908
a_subj.5083,1.85392806367,0.0893491465404,1.69342506614,1.79311347915,1.84904087728,1.90932534851,2.04724604063,0.0020230066704
a_subj.5084,2.1643569206,0.176934125278,1.86120015741,2.03741566475,2.14523794363,2.27512607937,2.55408593851,0.00783055788401
a_subj.5085,1.6094704474,0.0693285669035,1.48202201485,1.56163921699,1.60683462704,1.65406962466,1.75537001829,0.00151552019627
a_subj.5086,1.19733832937,0.0485725079881,1.10642653414,1.16347114058,1.19688426804,1.2304290714,1.29355660541,0.00101040428577
a_subj.5087,1.55837180298,0.0896094034958,1.39898519575,1.49444195896,1.55490460103,1.61500209638,1.74649783007,0.002597948732
a_subj.5088,1.9638358204,0.120454136506,1.74718480906,1.87992570569,1.95532407111,2.04058521963,2.22371243241,0.00380350304414
a_subj.5089,1.70407896287,0.0752117832208,1.56470335196,1.65286953881,1.70042215256,1.752858393,1.858373152,0.00155621025348
v(ConStay),1.73800977307,0.0719575959244,1.59242384004,1.69086786698,1.73883491174,1.78557541141,1.87610693418,0.00126508313097
v(ConSwitch),1.23138040891,0.0689497692061,1.09645203953,1.18480903801,1.23172482944,1.27831354567,1.36767275795,0.00114800119734
v(IncStay),1.31248101935,0.0706284611933,1.17393288819,1.26608872591,1.31265460502,1.35911939307,1.44736716925,0.00122440773762
v(IncSwitch),0.873094257193,0.067901691276,0.736887659623,0.827703285859,0.873879111053,0.91828983967,1.00892779751,0.00106129504166
v_std,0.617047288588,0.0276833763199,0.564971871403,0.597978034884,0.616560126136,0.635149045178,0.673342130021,0.00049685253186
v_subj(ConStay).5000,0.0935659659484,0.203241352267,-0.309455701735,-0.0382969083573,0.09268471993,0.230531806494,0.483117640198,0.00307476308682
v_subj(ConSwitch).5000,-0.0578500115374,0.200577450358,-0.452074406873,-0.195955214021,-0.0595056751461,0.0800204400919,0.336060258473,0.00265553621713
v_subj(IncStay).5000,-0.298633796135,0.188856990092,-0.670451881837,-0.42478628327,-0.300114830667,-0.173099595812,0.0769380705232,0.0029323746821
v_subj(IncSwitch).5000,-0.0226044881669,0.185456533329,-0.385014453373,-0.145032698968,-0.023796850286,0.0996639932587,0.337911015635,0.00265474191033
v_subj(ConStay).5001,0.752308122887,0.191112388334,0.385220848624,0.623645433049,0.750527739368,0.878839858458,1.138407102,0.0030962418029
v_subj(ConSwitch).5001,0.675413076794,0.168772963598,0.351490891948,0.562855056467,0.675791741496,0.785900127228,1.01063054428,0.00267319826028
v_subj(IncStay).5001,0.799911704461,0.187331779111,0.436917000889,0.676438093617,0.7990470807,0.925733457546,1.16752781917,0.00282846166655
v_subj(IncSwitch).5001,0.553320069121,0.175813945749,0.207994805515,0.436704253774,0.553297343758,0.672517039793,0.899269631241,0.00291021246711
v_subj(ConStay).5002,2.39727354752,0.240931170067,1.92510322594,2.23744818422,2.39375610818,2.55387604599,2.88098592099,0.00455900096561
v_subj(ConSwitch).5002,1.41956787347,0.174521347205,1.07770398043,1.30437163376,1.41531812474,1.53476651813,1.76839433896,0.00327159144739
v_subj(IncStay).5002,2.1038393471,0.247925592941,1.63238600739,1.9342052889,2.0989212506,2.26915035822,2.59435355062,0.00454241493712
v_subj(IncSwitch).5002,1.13603824902,0.183100896988,0.779167135978,1.00886782153,1.13555279561,1.25865631707,1.49718994177,0.00295554628112
v_subj(ConStay).5003,1.55597416838,0.225186846882,1.12527084009,1.40299124668,1.55254178907,1.70408377789,2.01301985496,0.00372884668832
v_subj(ConSwitch).5003,1.46907844367,0.198278880074,1.09046685487,1.33429054856,1.46835726002,1.60085336278,1.8664336009,0.00380031336175
v_subj(IncStay).5003,1.82049302417,0.230317641331,1.38240978646,1.6630038358,1.81733462557,1.97463141188,2.27842774392,0.00386916007931
v_subj(IncSwitch).5003,1.61109837767,0.223071021698,1.18776816212,1.45277346677,1.60789100662,1.76062552882,2.056464417,0.00382257091341
v_subj(ConStay).5004,2.32902711432,0.275166750577,1.81388153361,2.14312306826,2.32275974069,2.50640702489,2.89430771521,0.00469405598837
v_subj(ConSwitch).5004,1.62850380803,0.198968427855,1.24001745279,1.49567463231,1.62681004726,1.75962710761,2.03009625378,0.00367979511327
v_subj(IncStay).5004,2.79396179783,0.274371223118,2.25517568181,2.61353309212,2.79201409429,2.97644562717,3.33870659416,0.00494874230637
v_subj(IncSwitch).5004,1.56895476323,0.21554677165,1.16067563433,1.42355909024,1.5655110199,1.71042536063,2.00117509037,0.00408873304147
v_subj(ConStay).5005,1.69490726376,0.221075191453,1.26752336901,1.54687935909,1.69168847756,1.84302090625,2.13629587313,0.00335615185179
v_subj(ConSwitch).5005,0.427971869361,0.186792065067,0.0627989215569,0.304121726983,0.429728857235,0.550526820095,0.793074049204,0.00283108565117
v_subj(IncStay).5005,1.14741231324,0.201470391852,0.769102031369,1.01077497847,1.14259373331,1.28583477029,1.54490393166,0.00331197295456
v_subj(IncSwitch).5005,0.542569622083,0.162237362444,0.229911863494,0.428564287852,0.540803180222,0.655216053573,0.858218125894,0.00221493547712
v_subj(ConStay).5006,2.36568808389,0.278841668337,1.83797192443,2.17940968328,2.36017920231,2.55120417231,2.92220327315,0.00489811182746
v_subj(ConSwitch).5006,1.74066597859,0.21403474341,1.32572131719,1.5975936556,1.74181417965,1.88320556692,2.17026439865,0.00354588620725
v_subj(IncStay).5006,2.49614904781,0.284174897696,1.94774466781,2.30274445231,2.49728026373,2.68319225285,3.07120155615,0.00532546956398
v_subj(IncSwitch).5006,1.30853164123,0.192619148571,0.930695551824,1.17836550467,1.30930751114,1.43636135629,1.69203131704,0.00317984556271
v_subj(ConStay).5007,2.63010268898,0.284607737281,2.08986386989,2.43489430288,2.63159321593,2.81899369095,3.18940699719,0.00452095800505
v_subj(ConSwitch).5007,1.39590942877,0.216783790862,0.972632593226,1.24865516072,1.40060317551,1.54080966267,1.8168981005,0.0030785013327
v_subj(IncStay).5007,2.15487479128,0.266365371616,1.64168939919,1.97444143527,2.15277393691,2.33375098337,2.67472118518,0.00412735285817
v_subj(IncSwitch).5007,1.16716790056,0.226166062517,0.712845405079,1.01368371198,1.16777559585,1.31774557472,1.61686121455,0.00351072288239
v_subj(ConStay).5008,1.85722200445,0.215751045738,1.42963205851,1.71395853057,1.85873563212,1.99969298146,2.2768611451,0.00373045162289
v_subj(ConSwitch).5008,1.58155102835,0.195762897283,1.20614600872,1.44902200061,1.57861586629,1.71284093046,1.9700805315,0.00310082624115
v_subj(IncStay).5008,1.94372349254,0.242319010879,1.45350949134,1.78287187649,1.94695903909,2.10586918206,2.41560077076,0.00391808168303
v_subj(IncSwitch).5008,1.10962671102,0.18417141062,0.751125749414,0.987709797646,1.10912274706,1.23155773261,1.48213118674,0.00337004978783
v_subj(ConStay).5009,2.3525491997,0.286482039679,1.80617492095,2.15280485245,2.35148714604,2.55202359069,2.92375452064,0.00484580866157
v_subj(ConSwitch).5009,1.63867209923,0.217197948016,1.21242907748,1.49367534062,1.63503693552,1.78371269373,2.07125802228,0.00351274893967
v_subj(IncStay).5009,1.65971846044,0.228587086345,1.21762822289,1.50445368831,1.65779905715,1.81043564035,2.12078073878,0.00390718569336
v_subj(IncSwitch).5009,1.62939173216,0.210730815348,1.20862502917,1.48672131476,1.62584390749,1.77345241212,2.04663626366,0.00353498883804
v_subj(ConStay).5010,1.96868718667,0.254985420793,1.47353012697,1.79815525001,1.96741907738,2.13542246332,2.48509987793,0.00377482931584
v_subj(ConSwitch).5010,1.05926048375,0.19286047907,0.686804692733,0.928343998042,1.05519954866,1.18929431178,1.43809826191,0.0027319397477
v_subj(IncStay).5010,1.70208114788,0.229324676088,1.25832698876,1.54505809759,1.69893958422,1.8567801781,2.14793343991,0.00351089945092
v_subj(IncSwitch).5010,0.840392789579,0.184622188835,0.477913512095,0.714809455948,0.841143145444,0.963208301907,1.21193936331,0.00269953361731
v_subj(ConStay).5011,2.11149270849,0.255586087456,1.6074886384,1.94225063155,2.11225887534,2.27996260289,2.62199947336,0.00428063537773
v_subj(ConSwitch).5011,1.54816385604,0.189110283252,1.18231436426,1.42063167927,1.54526016958,1.67646128376,1.92318918713,0.00334442650342
v_subj(IncStay).5011,1.57285241139,0.239233491852,1.12067850583,1.40682949975,1.56753594677,1.72882861022,2.06841459256,0.00386192551469
v_subj(IncSwitch).5011,1.3616632114,0.231768892551,0.912790096157,1.20385463368,1.36315482586,1.51654324667,1.82644821543,0.00371190950835
v_subj(ConStay).5012,2.46921228458,0.273696900114,1.94620594552,2.28287493621,2.46463570254,2.65394806603,3.01699909878,0.00468538461369
v_subj(ConSwitch).5012,1.37486420362,0.218113510161,0.947397149267,1.22772609712,1.37770308197,1.51763902327,1.79578931915,0.00356369761403
v_subj(IncStay).5012,1.51519582587,0.235736229384,1.06584010794,1.35696038533,1.50834760978,1.66963725104,1.98947809638,0.00367890227574
v_subj(IncSwitch).5012,1.05516268076,0.194470705734,0.690083434991,0.91911302404,1.05310853594,1.18701184499,1.43659533038,0.00308034996914
v_subj(ConStay).5013,0.675531186597,0.170937078443,0.346625880689,0.560617990462,0.673267357261,0.788835841995,1.00989127242,0.00243359695396
v_subj(ConSwitch).5013,0.772676968372,0.155426689886,0.469463775782,0.664947315793,0.771694005522,0.877577489833,1.07899872712,0.00231628823539
v_subj(IncStay).5013,0.574463647848,0.172618364365,0.236888130926,0.460810294154,0.569026880557,0.689769658393,0.91227866563,0.00253637064443
v_subj(IncSwitch).5013,0.541441194152,0.173154081897,0.208547270794,0.424713832672,0.540290407027,0.655620731938,0.901473317907,0.00277258266129
v_subj(ConStay).5014,1.09471612827,0.215073207098,0.674394873168,0.951180501486,1.09296057024,1.23529779186,1.52002164748,0.00308080328561
v_subj(ConSwitch).5014,0.808424129653,0.178407807905,0.459600741929,0.68713101386,0.808953730253,0.930614851074,1.15904453626,0.00269826339208
v_subj(IncStay).5014,-0.247222385314,0.17963369633,-0.614652347802,-0.366394885165,-0.248204612206,-0.127515029157,0.111582127083,0.0024083936908
v_subj(IncSwitch).5014,0.15288316478,0.167980789665,-0.170123496172,0.038071186186,0.154543934749,0.266198138729,0.480382298888,0.00239866261729
v_subj(ConStay).5015,2.30427406114,0.259034809848,1.80268053415,2.13122403724,2.30602879861,2.47622254277,2.81475094709,0.00422571313548
v_subj(ConSwitch).5015,1.44274644131,0.189117014039,1.06662504742,1.3149058969,1.44635969549,1.56785953202,1.81733177484,0.00347689599717
v_subj(IncStay).5015,1.35814750766,0.188542943132,0.994632528953,1.23299367792,1.35707805189,1.48583982523,1.72960353115,0.00322841474573
v_subj(IncSwitch).5015,1.38877023108,0.194973463989,1.00660886153,1.25750234375,1.38910940247,1.516395243,1.78084238833,0.00336711794297
v_subj(ConStay).5016,0.720546449224,0.220745848328,0.291077386785,0.569402028233,0.71977322628,0.870633230178,1.16121573105,0.00333530965452
v_subj(ConSwitch).5016,0.42015880739,0.167145121013,0.0965778947096,0.305901627946,0.417950554444,0.5341353035,0.741301834932,0.00240625268076
v_subj(IncStay).5016,0.69560376029,0.206445134873,0.293642588586,0.556082202617,0.691786887273,0.83129368072,1.10701674874,0.00285314767545
v_subj(IncSwitch).5016,0.372095441494,0.189179279326,0.00443094798267,0.245173581549,0.371434967364,0.500863771506,0.742054053504,0.00293835889949
v_subj(ConStay).5017,1.92424173009,0.230223293502,1.48129338065,1.7657670221,1.92570560821,2.08081905025,2.38377232844,0.00427939960745
v_subj(ConSwitch).5017,1.6045883474,0.20393754712,1.21028706274,1.46909415192,1.60070557242,1.73694110656,2.01911416066,0.0036568699889
v_subj(IncStay).5017,1.49069498879,0.205912349487,1.09673896013,1.35012280627,1.49097183998,1.62471071899,1.90496200297,0.00350723972245
v_subj(IncSwitch).5017,1.33782151061,0.202338779401,0.946809450206,1.19820783419,1.33584318455,1.47348974947,1.73884471759,0.00356130468402
v_subj(ConStay).5018,1.87667185809,0.215249090988,1.44988679163,1.73321561149,1.87195496909,2.0210719354,2.29592356532,0.00374248878135
v_subj(ConSwitch).5018,1.42746068792,0.206562671284,1.02881630511,1.28967354781,1.4294624522,1.56547371871,1.8322112843,0.00318356802223
v_subj(IncStay).5018,1.47373094383,0.232224586226,1.00824412246,1.31943509135,1.47238272857,1.62402527906,1.93882703753,0.0038210457757
v_subj(IncSwitch).5018,0.937481283003,0.181103332804,0.587191609475,0.812849739333,0.935936187746,1.05996599143,1.29673671394,0.00240350564369
v_subj(ConStay).5019,1.91477926722,0.200575522225,1.53007442338,1.7775711956,1.91129757228,2.04696820695,2.31659248414,0.00481429666842
v_subj(ConSwitch).5019,1.60434621113,0.176839520378,1.26327261496,1.48405336306,1.60446241888,1.72342767694,1.95183247511,0.00430200443557
v_subj(IncStay).5019,1.55789252513,0.193682191136,1.19531496306,1.42326649524,1.55343344007,1.68603879622,1.95434685329,0.00494582993993
v_subj(IncSwitch).5019,1.36242653462,0.194410488751,0.987377251124,1.23185057508,1.36042498911,1.49270098161,1.74547851569,0.00507965973613
v_subj(ConStay).5020,2.59066284086,0.251369730118,2.11010760745,2.42015952188,2.59007644186,2.76345350137,3.08541721044,0.00472480634513
v_subj(ConSwitch).5020,1.96611179063,0.227505901986,1.51144631143,1.81231389799,1.96504875908,2.12307595094,2.40609470973,0.00454934357768
v_subj(IncStay).5020,1.90301539963,0.217702910859,1.47661424208,1.76062093635,1.90010990503,2.04966010158,2.32865986043,0.00413746891135
v_subj(IncSwitch).5020,1.77021463853,0.211923828787,1.36574531601,1.62634011607,1.76860815244,1.91536135963,2.176662207,0.00444024445731
v_subj(ConStay).5021,2.05636435492,0.251404071418,1.56862448178,1.88123057118,2.05430081341,2.22585898415,2.56074247608,0.00353921593692
v_subj(ConSwitch).5021,1.53618141264,0.218541108844,1.10822456252,1.39146646235,1.53935779093,1.68420579039,1.96636559081,0.00302540455529
v_subj(IncStay).5021,1.44781206442,0.204634649405,1.04940520069,1.30967250071,1.44637600473,1.58543692661,1.85660857851,0.00286699744623
v_subj(IncSwitch).5021,0.930218112009,0.181005777676,0.579298668493,0.807771261373,0.928830249237,1.05372852394,1.28627467081,0.002666200837
v_subj(ConStay).5022,1.74563749147,0.225855300933,1.31345217556,1.59664932482,1.73823526608,1.89422540012,2.20897880628,0.00394545926902
v_subj(ConSwitch).5022,0.980231300576,0.179897685593,0.629992348183,0.860926283469,0.984598418712,1.10213603992,1.32969417486,0.0029287471268
v_subj(IncStay).5022,1.59811508552,0.235671001753,1.15369181367,1.438287407,1.58801466009,1.75281628888,2.07454919134,0.00402955360674
v_subj(IncSwitch).5022,0.776704393084,0.184839655769,0.416360441662,0.648914950908,0.773983034627,0.902704168334,1.14155390837,0.002435141863
v_subj(ConStay).5023,0.658986579024,0.231810379164,0.21367753232,0.50421609392,0.654091653616,0.809963230202,1.12406975156,0.00314232004545
v_subj(ConSwitch).5023,-0.237628799007,0.252521453626,-0.72872089313,-0.4038318596,-0.236377981067,-0.0734879375926,0.256507812908,0.00406613184158
v_subj(IncStay).5023,-0.0324543787311,0.261572017781,-0.541649715932,-0.209864040617,-0.0305573216007,0.146222081804,0.473185182916,0.00391693251902
v_subj(IncSwitch).5023,0.262747853169,0.239897934933,-0.199640431651,0.0976484740292,0.25914893013,0.423489099423,0.735902819785,0.00367306426366
v_subj(ConStay).5024,1.05099615868,0.252075728,0.565835144816,0.888018925414,1.04390655777,1.21492191034,1.55886809173,0.00403053305185
v_subj(ConSwitch).5024,0.438360535579,0.192839346977,0.0583086639692,0.304059208357,0.439993944999,0.568747322158,0.811409632967,0.00270566047889
v_subj(IncStay).5024,0.706441526203,0.23510164422,0.239872974355,0.54873611825,0.70812304985,0.863402068801,1.17409554635,0.00328489972228
v_subj(IncSwitch).5024,0.49415790022,0.193670585373,0.114289594455,0.363411571278,0.493433152662,0.625983917584,0.867147848816,0.00295112366024
v_subj(ConStay).5025,1.82879061576,0.202408410733,1.4281203273,1.69353756071,1.82577146742,1.96576221725,2.22922436195,0.0034224297329
v_subj(ConSwitch).5025,1.33137245609,0.192419501917,0.955026096005,1.20211732409,1.32859193816,1.46549292235,1.70394234214,0.00332860313238
v_subj(IncStay).5025,1.53369897127,0.20190575561,1.14162148729,1.40139656922,1.53049629623,1.66842255404,1.93468951789,0.00301728281605
v_subj(IncSwitch).5025,0.935303294829,0.17986209686,0.577158442894,0.816563786872,0.936322564485,1.05405476939,1.28278032219,0.00310085138223
v_subj(ConStay).5026,2.62404567864,0.280106337192,2.06619986266,2.44116568863,2.62260116399,2.81440826758,3.17021650613,0.00482878381835
v_subj(ConSwitch).5026,1.27233459861,0.186903171836,0.917293851768,1.14387223895,1.27061101124,1.39819349356,1.65303484702,0.00338837591167
v_subj(IncStay).5026,2.74376741384,0.310699572011,2.11630155526,2.54223961831,2.7467988583,2.95303358962,3.35760589703,0.00553418019979
v_subj(IncSwitch).5026,1.1058398967,0.193892319772,0.718734911165,0.97701462598,1.1051515934,1.23717436682,1.48456968967,0.00296069456958
v_subj(ConStay).5027,2.41770233903,0.331820014392,1.78384278342,2.1895824475,2.41454214069,2.6449852016,3.0706757337,0.00442477426807
v_subj(ConSwitch).5027,2.29379057735,0.357826400655,1.59438122185,2.05685713642,2.29406489717,2.52731370541,2.99136335459,0.0052522671961
v_subj(IncStay).5027,0.387817168155,0.333791334503,-0.276133633255,0.166826208524,0.388171463426,0.613382588596,1.03496837959,0.00502769142141
v_subj(IncSwitch).5027,0.430220682344,0.32057835153,-0.194328466709,0.212906620163,0.424224139708,0.650398697511,1.06529996808,0.00518355602312
v_subj(ConStay).5028,1.63390466487,0.253437781318,1.14694983801,1.45960821395,1.630617491,1.80228545653,2.14959185439,0.00363262105681
v_subj(ConSwitch).5028,1.11306735645,0.205805046561,0.713892720349,0.976246586513,1.11389082352,1.25297098619,1.51034662823,0.00248609911971
v_subj(IncStay).5028,0.962938585257,0.207548575962,0.564341919092,0.824199819444,0.959227379025,1.09862081395,1.3760474385,0.00287481818435
v_subj(IncSwitch).5028,0.601225199466,0.194000671877,0.223248234809,0.467933212768,0.599917155074,0.728209216587,0.981205721414,0.00286956091
v_subj(ConStay).5029,2.13319103951,0.22399363607,1.70508829421,1.98028891044,2.12778188023,2.28262557307,2.58577512325,0.00418007390082
v_subj(ConSwitch).5029,1.40163067553,0.18724515312,1.03189298837,1.27622919586,1.40098792912,1.52584432901,1.76939702701,0.00344810365055
v_subj(IncStay).5029,1.715124019,0.197882915118,1.33744246948,1.58335305326,1.71313296094,1.84585341935,2.10693064496,0.00336268091539
v_subj(IncSwitch).5029,1.07705194219,0.205322818538,0.688943225271,0.936265963115,1.07074567513,1.21157930629,1.49222308486,0.00345075226734
v_subj(ConStay).5030,1.77024982039,0.2170638897,1.34621260133,1.624255072,1.76956991168,1.91409746729,2.20447152881,0.00297411060016
v_subj(ConSwitch).5030,0.962651886093,0.166520349668,0.638359487734,0.846766136868,0.961958154071,1.07584342441,1.29358351803,0.00275001757789
v_subj(IncStay).5030,1.553760229,0.209585791223,1.15204860156,1.40915630464,1.55374174543,1.69657826071,1.96875497513,0.00312376933041
v_subj(IncSwitch).5030,0.892546737192,0.171888850761,0.554481161017,0.77664607817,0.89053603537,1.00827752021,1.23442722879,0.00254227056873
v_subj(ConStay).5031,2.08787960278,0.206757923236,1.68728446674,1.95029387496,2.08857074183,2.22264674114,2.49721697314,0.00422837706142
v_subj(ConSwitch).5031,1.28624418825,0.179580477005,0.931649915114,1.16642423636,1.28629105306,1.40521048034,1.63469336758,0.00415016707374
v_subj(IncStay).5031,1.98213624401,0.219135306387,1.54716425778,1.83547396406,1.97994134821,2.13074317937,2.41842276848,0.00450119937305
v_subj(IncSwitch).5031,1.24087383812,0.188194100619,0.875299807175,1.11483889488,1.2380713415,1.3638026282,1.62025300919,0.00407188908
v_subj(ConStay).5032,2.89849857976,0.327288573037,2.24573800835,2.67680173682,2.89910443585,3.11140761335,3.54565715486,0.00482750754234
v_subj(ConSwitch).5032,2.06882334108,0.294742492252,1.50046194387,1.86409709641,2.06964079938,2.26798697412,2.64420949646,0.00464135061211
v_subj(IncStay).5032,2.32864532601,0.327289144403,1.71329009159,2.1078519417,2.32977737154,2.54516455183,2.98105271687,0.00527816055752
v_subj(IncSwitch).5032,1.32549149993,0.295327106232,0.746731265005,1.1266475688,1.32588328934,1.52794403947,1.88808253777,0.00404121710798
v_subj(ConStay).5033,1.71527546706,0.229051983281,1.26989112466,1.55862033708,1.71264815308,1.8719195478,2.16255216225,0.00373657112039
v_subj(ConSwitch).5033,1.43716929287,0.198279154455,1.05550048291,1.30147389853,1.43606893648,1.57007148438,1.83278572089,0.00287185331039
v_subj(IncStay).5033,1.38125658016,0.216386549533,0.957426054672,1.23742789664,1.37901761958,1.52385579495,1.82166385298,0.00340692985997
v_subj(IncSwitch).5033,1.0998357851,0.196200880982,0.70063761658,0.970829118134,1.10052984537,1.23313622301,1.4839903613,0.00267209549082
v_subj(ConStay).5034,0.789212967526,0.209229076376,0.395274537788,0.645436492953,0.786366831826,0.930279890949,1.21736271979,0.00292819803534
v_subj(ConSwitch).5034,0.961114839095,0.214072782549,0.531323334928,0.822852514544,0.96109285141,1.10393064126,1.38162885037,0.0029464591129
v_subj(IncStay).5034,0.173575632424,0.21599571609,-0.248619181685,0.0277135198989,0.174067213239,0.320042757978,0.59939025843,0.00319776256355
v_subj(IncSwitch).5034,0.525676709996,0.207420398591,0.121008543913,0.384428314568,0.525301658602,0.668110460749,0.927664794642,0.00273644856955
v_subj(ConStay).5035,1.51145792452,0.204667565396,1.11736808793,1.36778596619,1.5093455892,1.64753992403,1.92561276992,0.00302516789633
v_subj(ConSwitch).5035,1.35750914806,0.185018781251,1.00168426421,1.2320518968,1.35157101243,1.47909574285,1.73330494727,0.00302123661575
v_subj(IncStay).5035,0.875475878097,0.1941196216,0.491679089794,0.741671331962,0.871923764744,1.00341829456,1.26439495159,0.00306225166468
v_subj(IncSwitch).5035,0.441342764132,0.18382628779,0.0840034376623,0.31422067914,0.441319461262,0.56727584637,0.795259716979,0.00266679756673
v_subj(ConStay).5036,1.92757154222,0.215892051934,1.50010262285,1.78584138444,1.92777016097,2.06996593202,2.3594220226,0.00399205111216
v_subj(ConSwitch).5036,1.50676561744,0.212009226057,1.09701081883,1.36422271728,1.50399580408,1.64719290689,1.92557615832,0.00377713580027
v_subj(IncStay).5036,1.58328135256,0.233685491591,1.13702777841,1.42384183853,1.58046507185,1.73844466887,2.06241265664,0.00468400922252
v_subj(IncSwitch).5036,1.08798340088,0.184033246703,0.738061789044,0.96271231382,1.08553479532,1.20879025095,1.46251155826,0.00337239775713
v_subj(ConStay).5037,1.95866910857,0.225835101641,1.51933945612,1.80714813422,1.95402254036,2.1100765689,2.41477880362,0.00307333764087
v_subj(ConSwitch).5037,1.38157779829,0.178180094515,1.02494287391,1.26254109442,1.38600370728,1.49986906069,1.72641765733,0.00296436598835
v_subj(IncStay).5037,1.51977374976,0.21019096496,1.09263279142,1.38133335654,1.52124448743,1.65771697584,1.93104057484,0.00325710786765
v_subj(IncSwitch).5037,0.835954156477,0.169964991541,0.504521198711,0.722539503983,0.837793054678,0.950949540819,1.17126894671,0.00278858117135
v_subj(ConStay).5038,1.74493481934,0.227805795758,1.31474625086,1.59015647083,1.74266519015,1.8969044888,2.20070799611,0.00325629099616
v_subj(ConSwitch).5038,1.02594678795,0.171548193414,0.6849230271,0.913205521213,1.02407477028,1.14311716658,1.36060388998,0.00254588318642
v_subj(IncStay).5038,0.955424210011,0.195569817094,0.571542862006,0.82745578855,0.953926762731,1.08056651831,1.34670882036,0.00307379954941
v_subj(IncSwitch).5038,0.563321229432,0.178432398844,0.212301164956,0.440828949393,0.560359015391,0.684343380372,0.918571981552,0.00272220356658
v_subj(ConStay).5039,2.03241251426,0.26510440844,1.51287929785,1.85199125764,2.03363479521,2.21131815549,2.56651656297,0.00398283498049
v_subj(ConSwitch).5039,1.20649106086,0.197693880145,0.829807000739,1.07269877235,1.20003431783,1.33725997236,1.62339582517,0.00287200834109
v_subj(IncStay).5039,1.43631540642,0.224431664373,0.998852043346,1.28307698302,1.43263543436,1.58906731783,1.88058459133,0.00324433819422
v_subj(IncSwitch).5039,0.546400733858,0.178385549982,0.197617449292,0.425576232027,0.54923960006,0.669553046439,0.897060339891,0.00301038977385
v_subj(ConStay).5040,2.17366637884,0.230491294266,1.72520959333,2.01580309296,2.17008079482,2.32781424953,2.63048886666,0.00344291336417
v_subj(ConSwitch).5040,1.33025672384,0.198548669512,0.961064772394,1.19654965943,1.32340385177,1.46060212809,1.72614057811,0.00280721708574
v_subj(IncStay).5040,1.49242246306,0.225309500993,1.06232224502,1.34191845323,1.48958572218,1.64154974619,1.94633183116,0.00352601993391
v_subj(IncSwitch).5040,0.780630005631,0.185779871884,0.415126072326,0.651289344896,0.778719810276,0.907565594923,1.13444926413,0.00269333814926
